,날짜,SKU ID,SKU 명,바코드,발주가능상태,입고수량,쿠팡출고수량,쿠팡현재재고수량,자재번호,자재명,카테고리,입수,출고수량,재고수량
8299,2019-06-02,9267887,샤워메이트글램비누 90gX4바이올렛다이아,8801046273272,발주가능,0,6,127,6068182,18샤워메이트글램비누 90gX4바이올렛다이아,F&B,14,0.42857142857142855,296.33333333333337
8300,2019-06-02,9267888,샤워메이트스크럽 300g망고탱고,8801046318393,발주가능,0,0,21,5009191,18샤워메이트스크럽 300망고탱고,F&B,12,0.0,0.0
8301,2019-06-02,9539929,리큐제트(Z) 1.8L안티더스트(드럼),8801046318263,발주가능,0,11,81,6068160,18리큐제트(Z) 1.8L안티더스트(드)화,세탁세제,6,1.8333333333333333,44.18181818181819
8302,2019-06-02,9539930,리큐제트(Z) 2.7L(일반)안티더스트,8801046316986,발주가능,0,11,676,6071517,18리큐제트(Z) 4입2.7L(일)안티더스트,세탁세제,4,2.75,245.8181818181818
8303,2019-06-02,9539931,리큐제트(Z) 2.7L(드럼)안티더스트,8801046316993,발주가능,28,37,535,6071518,18리큐제트(Z) 4입2.7L(드)안티더스트,세탁세제,4,9.25,57.83783783783784
8304,2019-06-02,9543951,살라리움 안데스솔트 110g,8801046322925,발주가능,0,0,21,6071404,18살라리움 크리스탈민트 110g,덴탈케어,36,0.0,0.0
8305,2019-06-02,9543955,Pack_2080크리스탈실키칫솔 4입(일반혼합모),8801046319260,발주가능,0,0,25,5009208,182080크리스탈실키칫솔 4입(일반혼합모),덴탈케어,8,0.0,0.0
8306,2019-06-02,9543956,살라리움 110gx3종 Set,8801046324332,발주가능,0,4,32,6072908,18살라리움 110gx3종 Set,덴탈케어,12,0.3333333333333333,96.0
8307,2019-06-02,9545513,2080크리스탈실키칫솔 4입(미세모) 1개,8801046319253,발주가능,136,130,502,5009207,182080크리스탈실키칫솔 4입(미세모),덴탈케어,8,16.25,30.892307692307693
8308,2019-06-02,9547718,케라시스 퍼퓸샴푸르샤트라 버베나500ml,8801046321607,발주가능,0,3,67,6068500,18KS퍼퓸샴푸르샤트라 버베나500ml,헤어케어,10,0.3,223.33333333333334
8309,2019-06-02,9547719,케라시스 퍼퓸린스르샤트라 버베나500ml,8801046321638,발주가능,0,4,24,6068493,18KS퍼퓸린스르샤트라 버베나500ml,헤어케어,10,0.4,60.0
8310,2019-06-02,9547720,케라시스 퍼퓸샴푸르샤트라 뮤게500ml,8801046321591,발주가능,0,18,237,6068491,18KS퍼퓸샴푸르샤트라 뮤게500ml,헤어케어,10,1.8,131.66666666666666
8311,2019-06-02,9547721,더마&모어콜라겐 100ml탈모 토닉,8801046318621,발주가능,0,0,0,5009120,18더마&모어콜라겐 100ml탈모 토닉,헤어케어,15,0.0,0.0
8312,2019-06-02,9547722,더마&모어트콜라겐 400ml탈모 트리트먼트,8801046318447,발주가능,0,0,1,6068185,18더마&모어트콜라겐 400ml탈모 트리트먼트,헤어케어,15,0.0,0.0
8313,2019-06-02,9547723,케라시스 퍼퓸린스르샤트라 뮤게 500ml,8801046321621,발주가능,0,6,21,6068501,18KS퍼퓸린스르샤트라 뮤게500ml,헤어케어,10,0.6,35.0
8314,2019-06-02,9547724,케라시스 퍼퓸샴푸르샤트라 바이올렛500ml,8801046321614,발주가능,0,5,19,6068492,18KS퍼퓸샴푸르샤트라 바이올렛500ml,헤어케어,10,0.5,38.0
8315,2019-06-02,9547725,더마&모어샴콜라겐 400ml탈모 샴푸,8801046318430,발주가능,0,18,51,6068184,18더마&모어샴콜라겐 400ml탈모 샴푸,헤어케어,15,1.2,42.5
8316,2019-06-02,9558833,케라시스 퍼퓸린스르샤트라 바이올렛500ml,8801046321645,발주가능,0,14,395,6068502,18KS퍼퓸린스르샤트라 바이올렛500ml,헤어케어,10,1.4,282.14285714285717
8317,2019-06-02,9570911,리큐제트(Z) 1.8L안티더스트(일반),8801046318256,발주가능,24,4,280,6068159,18리큐제트(Z) 1.8L안티더스트(일)화,세탁세제,6,0.6666666666666666,420.0
8318,2019-06-02,9570912,Pack_써니데이 베이킹소다 2kg*2p,8801046320969,발주가능,0,0,0,6068335,18 써니데이 베이킹2+2,세탁세제,3,0.0,0.0
8319,2019-06-02,9576792,살라리움 말돈솔트 110g,8801046322901,발주가능,0,0,69,6071407,18살라리움 클래식페퍼민트 110g,덴탈케어,36,0.0,0.0
8320,2019-06-02,9576793,살라리움 게랑드솔트 110g,8801046322918,발주가능,0,3,50,6071403,18살라리움 시브리즈 민트 110g,덴탈케어,36,0.08333333333333333,600.0
8321,2019-06-02,9625858,하나로 플러스 손상모발 케어 샴푸,8801046886113,발주가능,0,0,48,6075381,19하나로플러스샴푸 680ml손상모발케어책,헤어케어,16,0.0,0.0
8322,2019-06-02,9626721,알피스트에델바이 500ml바디로션,8801046323717,발주가능,0,0,33,5009273,18알피스트에델바이 500ml바디로션,헤어케어,8,0.0,0.0
8323,2019-06-02,9626722,알피스트에델바이 500ml바디워시,8801046323489,발주가능,0,1,23,6071412,18알피스트에델바이 500ml바디워시,헤어케어,8,0.125,184.0
8324,2019-06-02,9640816,트리오누룩곡물_550ml용기,8801046318997,발주가능,0,13,50,6068286,18트리오 곡물 누룩발효 550ML,주방세제,20,0.65,76.92307692307692
8325,2019-06-02,9640817,트리오맑은술_1.4L,8801046319956,발주가능,0,18,65,6068325,18트리오맑은술 1.4L,주방세제,10,1.8,36.11111111111111
8326,2019-06-02,9640818,트리오발효초_1.4L,8801046319963,발주가능,0,10,92,6078397,19트리오발효초 1.4L쿠팡,주방세제,3,3.3333333333333335,27.599999999999998
8327,2019-06-02,9640819,트리오발효초_550ml용기,8801046318966,발주가능,0,14,174,6068319,18트리오발효초 550ml용기,주방세제,20,0.7,248.57142857142858
8328,2019-06-02,9640821,트리오누룩곡물_1.4L,8801046319949,발주가능,0,4,2,6068329,18트리오누룩곡물 1.4L,주방세제,10,0.4,5.0
8329,2019-06-02,9662226,하나로 플러스 비듬두피 케어 샴푸,8801046886120,발주가능,0,11,176,6075380,19하나로플러스샴푸 680ml비듬두피케어책,헤어케어,16,0.6875,256.0
8330,2019-06-02,9689919,아이린 섬유유연제 블루데이지 2.1L,8801046872758,발주가능,0,8,531,6071765,18아이린섬유유연 블루데이지 2.1L,세탁세제,6,1.3333333333333333,398.25
8331,2019-06-02,9690209,2080 펌핑치약 (오리지날) 랜덤 발송,8801046316757,발주가능,0,17,80,6068108,182080 PANTONE펌핑치약 175g(오리지날),덴탈케어,12,1.4166666666666667,56.470588235294116
8332,2019-06-02,9690210,2080 펌핑치약 (재스민민트) 랜덤 발송,8801046316764,발주가능,0,43,519,6068112,182080 PANTONE펌핑치약 175g(재스민민트),덴탈케어,12,3.5833333333333335,144.83720930232556
8333,2019-06-02,9690211,2080 민트치실 50M 랜덤 발송,8801046312698,발주가능,0,3,256,6068285,182080 PANTONE민트치실 50M,덴탈케어,24,0.125,2048.0
8334,2019-06-02,9719899,아이린 섬유유연제 핑크로즈 2.1L,8801046872741,발주가능,0,4,182,6071764,18아이린섬유유연 핑크로즈 2.1L,세탁세제,6,0.6666666666666666,273.0
8335,2019-06-02,9719900,아이린 섬유유연제 메리골드 2.1L,8801046872765,발주가능,0,6,932,6071766,18아이린섬유유연 메리골드 2.1L,세탁세제,6,1.0,932.0
8336,2019-06-02,10016264,Pack_2080스마트케어칫솔 20입,8801046315521,발주가능,0,23,634,5009066,182080스마트케어칫솔 20입,덴탈케어,4,5.75,110.26086956521739
8337,2019-06-02,10025089,2080 PANTONE휴대용 세트(이중미세모) 랜덤 발송,8801046319673,발주가능,0,1,121,6068403,182080 PANTONE휴대용 세트(이중미세),덴탈케어,16,0.0625,1936.0
8338,2019-06-02,10025090,2080 PANTONE휴대용 세트(미세모) 랜덤 발송,8801046321058,발주가능,0,3,155,6068555,182080 PANTONE휴대용 세트(미세모),덴탈케어,16,0.1875,826.6666666666666
8339,2019-06-02,10026056,샤워메이트내추럴 1.2kg 라임,8801046324783,발주가능,0,56,1188,6075567,19샤워메이트내추럴 1.2kg 라임책,F&B,8,7.0,169.71428571428572
8340,2019-06-02,10026488,샤워메이트내츄럴 1.2kg 복숭아,8801046324776,발주가능,0,143,2025,6075566,19샤워메이트내츄럴 1.2kg 복숭아책,F&B,8,17.875,113.2867132867133
8341,2019-06-02,10026489,샤워메이트 산양유비누90g(12입),8801046325568,발주가능,0,1,44,6073597,18샤워메이트 산양유비누90g(12입),F&B,12,0.08333333333333333,528.0
8342,2019-06-02,10026725,2080키즈 양치세트(캐리),8801046299234,발주가능,0,1,33,6068186,182080키즈 양치세트(캐리),덴탈케어,5,0.2,165.0
8343,2019-06-02,10026855,2080 LINE음파칫솔 1입,8801046322444,발주가능,0,0,0,5009262,182080 LINE음파칫솔 1입,덴탈케어,12,0.0,0.0
8344,2019-06-02,10026856,2080 음파칫솔 1입(소닉클론),8801046316450,발주가능,0,0,0,5009094,182080 음파칫솔 1입(소닉클론),덴탈케어,12,0.0,0.0
8345,2019-06-02,10036880,Pack_스몰란드포레스트 프레쉬민트 100gx3입,8801046320747,발주가능,0,5,318,6068411,18스몰란드포레스트 프레쉬민트 100gx3입,덴탈케어,12,0.4166666666666667,763.1999999999999
8346,2019-06-02,10041044,Box_바세린데일리 모이스처 로션 450ml(4개입),18801046326227,발주가능,0,1,436,5009315,18바세린데일리 450ml(4개입),F&B,4,0.25,1744.0
8347,2019-06-02,10041050,Box_바세린 핸드앤 네일 로션 450ml(4개입),18801046326234,발주가능,0,2,437,5009316,18바세린핸드앤 450ml(4개입),F&B,4,0.5,874.0
8348,2019-06-02,10052647,Box_케라시스 그램&스타일리쉬 퍼퓸 샴푸 600ml 10개입,18801046263430,발주가능,0,4,40,6075906,19KS퍼퓸샴푸글램 600ml책,헤어케어,10,0.4,100.0
8349,2019-06-02,10063028,홈즈 에어후레쉬 라인 틴케이스 방향제 코니 155g,8801046304952,발주가능,0,0,53,5008829,18라인 틴케이스 코니 155g,ST,10,0.0,0.0
8350,2019-06-02,10063029,홈즈 에어후레쉬 라인차량용시즌2 1.9ml 다이노브라운,8801046323205,발주가능,0,3,138,5009324,18라인차량용시즌2 1.9ml 다이노브라운,ST,12,0.25,552.0
8351,2019-06-02,10063030,홈즈 에어후레쉬 라인프렌즈 드레스퍼퓸(브라운),8801046322574,발주가능,0,0,0,5009228,18라인 드레스퍼퓸 브라운,ST,20,0.0,0.0
8352,2019-06-02,10063031,홈즈 에어후레쉬 라인프렌즈 드레스퍼퓸(초코),8801046322581,발주가능,0,0,18,5009261,18라인 드레스퍼퓸 초코,ST,20,0.0,0.0
8353,2019-06-02,10063032,홈즈 에어후레쉬 라인프렌즈 드레스퍼퓸(코니),8801046322598,발주가능,0,0,0,5009229,18라인 드레스퍼퓸 코니,ST,20,0.0,0.0
8354,2019-06-02,10063033,홈즈 에어후레쉬 라인 틴케이스 방향제 브라운 155g,8801046304945,발주가능,0,3,57,5008828,18라인 틴케이스 브라운 155g,ST,10,0.3,190.0
8355,2019-06-02,10063034,크리스탈워터 가을빛 핑크 400ml(리미티드 에디션),8801046323496,발주가능,0,11,252,5009272,18크리스탈워터 가을빛핑크 400ml(리미티드,ST,10,1.1,229.09090909090907
8356,2019-06-02,10063035,홈즈 에어후레쉬 라인 차량용 시즌2 1.9ml 치킨샐리,8801046323229,발주가능,0,1,61,5009325,18라인 차량용 시즌2 1.9ml 치킨샐리,ST,12,0.08333333333333333,732.0
8357,2019-06-02,10063036,홈즈 에어후레쉬 라인 차량용 시즌2 1.9ml 피기브라운,8801046323212,발주가능,0,3,121,5009330,18라인 차량용 시즌2 1.9ml 피기브라운,ST,12,0.25,484.0
8358,2019-06-02,10063037,홈즈 에어후레쉬 라인 틴케이스 방향제 샐리 155g,8801046304969,발주가능,0,0,69,5008840,18라인 틴케이스 샐리 155g,ST,10,0.0,0.0
8359,2019-06-02,10064752,Pack_샤워메이트내추럴 1.2Kg*2쉬링크클린코튼,8801046325612,발주가능,0,2,2,6075571,19샤워메이트내추1.2Kg*2쉬링크클린코튼책,F&B,4,0.5,4.0
8360,2019-06-02,10065899,Box_샤워메이트내추럴 1.2kg크랜베리 8개입,18801046307462,발주가능,0,1,39,6075413,19샤워메이트내추럴 1.2kg크랜베리책,F&B,8,0.125,312.0
8361,2019-06-02,10067683,Box_블루칩비누 100gx5헬스케어(세로형) 12개입,18801046870089,발주가능,0,0,23,6067037,18블루칩비누 100x5+1입 헬스케어,F&B,12,0.0,0.0
8362,2019-06-02,10067684,Box_샤워메이트내추럴 900g 퍼플플라워 라벤더&라일락 8개입,18801046259877,발주가능,0,1,7,6073907,19샤워메이트플라워 900g퍼플플라워책,F&B,8,0.125,56.0
8363,2019-06-02,10067685,Box_샤워메이트비누 100x4 러블리 로즈&체리블로섬 12개입,18801046870119,발주가능,0,0,18,6067029,18샤워메이트비누 100x4러블리 로즈,F&B,12,0.0,0.0
8364,2019-06-02,10067686,Box_샤워메이트내추럴 900g 핑크플라워 로즈&체리블로섬 8개입,18801046259860,발주가능,0,0,5,6073906,19샤워메이트플라워 900g핑크플라워책,F&B,8,0.0,0.0
8365,2019-06-02,10071854,Box_2080오리지날칫솔 5+5 탄력모 8개입,18801046898847,발주가능,0,0,7,5009109,182080오리지날칫솔 5+5입(탄력모),덴탈케어,8,0.0,0.0
8366,2019-06-02,10074241,Pack_리큐 진한겔 2.1L x 2p(드럼),8801046318706,발주가능,0,70,1973,6068209,18리큐 진한겔 2.1+2.1(드럼)(온)화,세탁세제,3,23.333333333333332,84.55714285714286
8367,2019-06-02,10074242,Pack_울샴푸오리지널 1.5L x 2p기획,8801046320884,발주가능,0,68,695,6068415,18울샴푸오리지 1.5L+1.5L기획(온),세탁세제,4,17.0,40.88235294117647
8368,2019-06-02,10080858,Box_ 아이린 섬유유연제 블루데이지 2.1L 6개입,18801046872755,발주가능,0,10,21,6071765,18아이린섬유유연 블루데이지 2.1L,세탁세제,6,1.6666666666666667,12.6
8369,2019-06-02,10080859,Box_아이린 섬유유연제 핑크로즈 2.1L 6개입,18801046872748,발주가능,0,5,50,6071764,18아이린섬유유연 핑크로즈 2.1L,세탁세제,6,0.8333333333333334,60.0
8370,2019-06-02,10080942,Box_ 케라시스 샴푸두피프레쉬쿨 750ml 플러스 8개입,18801046902117,발주가능,0,0,0,6075519,19KS 샴푸 두피프레쉬쿨 750ml 플러스책,헤어케어,8,0.0,0.0
8371,2019-06-02,10080943,Box_ 케라시스 린스두피클리닉 750ml플러스 8개입,18801046900632,발주가능,0,1,0,6075527,19KS린스두피클리닉 750ml플러스책,헤어케어,8,0.125,0.0
8372,2019-06-02,10080944,Box_ 케라시스 샴푸두피클리닉 750ml플러스 8개입,18801046902100,발주가능,0,54,44,6075518,19KS샴푸두피클리닉 750ml플러스책,헤어케어,8,6.75,6.518518518518518
8373,2019-06-02,10080973,Box_울샴푸 오리지날 2L 6개입,18801046879044,발주가능,0,1,60,6067115,18울샴푸오리지 2L (화),세탁세제,6,0.16666666666666666,360.0
8374,2019-06-02,10080974,Box_엄마의선택 베이킹소다 3KG 4개입,18801046247737,발주가능,0,5,10,6075861,19엄마의선택베이킹소 3Kg지퍼,세탁세제,4,1.25,8.0
8375,2019-06-02,10081696,Box_아이린 섬유유연제 메리골드 2.1L 6개입,18801046872762,발주가능,0,5,154,6071766,18아이린섬유유연 메리골드 2.1L,세탁세제,6,0.8333333333333334,184.79999999999998
8376,2019-06-02,10081697,Box_트리오홍초 3L 용기 4개입,18801046289232,발주가능,0,0,0,6065133,16트리오홍초 3L 용기,주방세제,4,0.0,0.0
8377,2019-06-02,10081698,Box_순샘 베리 3L 4개입,18801046308568,발주가능,0,4,54,6068099,18순샘 베리 3L (친),주방세제,4,1.0,54.0
8378,2019-06-02,10081699,Box_트리오베이킹소다 3L용기 4개입,18801046263126,발주가능,0,37,114,6065539,17트리오베이킹소다 3L용기,주방세제,4,9.25,12.324324324324325
8379,2019-06-02,10083648,Box_순샘 라임 3L 4개입,18801046308544,발주가능,0,35,164,6068098,18순샘 라임 3L (친),주방세제,4,8.75,18.742857142857144
8380,2019-06-02,10084536,Box_바세린리프팅 450ml로션 8개입,18801046871543,발주가능,0,0,29,5007413,14New바세린리프팅 450ml로션,F&B,8,0.0,0.0
8381,2019-06-02,10084557,Box_케라시스 퍼퓸린스엘레강스 600ml 10개입,18801046263461,발주가능,0,4,226,6075351,19KS퍼퓸린스엘레강스 600ml책,헤어케어,10,0.4,565.0
8382,2019-06-02,10085113,Box_2080청은차향기화차 190gx5 12개입,18801046294038,발주가능,0,1,14,6067858,18전2080청은차향기화차 190gx5입(인),덴탈케어,12,0.08333333333333333,168.0
8383,2019-06-02,10085114,Box_2080뉴샤이닝 140gx5 8개입,18801046300548,발주가능,0,0,2,6067874,18전2080뉴샤이닝 140gx5입(인터:측벤),덴탈케어,8,0.0,0.0
8384,2019-06-02,10085115,Box_2080클래식 170x5 9개입,18801046296834,발주가능,0,0,4,6067808,18전2080클래식 170x5입(인터넷),덴탈케어,9,0.0,0.0
8385,2019-06-02,10085116,Box_2080스마트케어 190gx5 12개입,18801046294021,발주가능,0,0,48,6067853,18전2080스마트 케어 190gx5입(인),덴탈케어,12,0.0,0.0
8386,2019-06-02,10085117,Box_2080키즈오그린애플 100g*5 9개입,18801046298470,발주가능,0,0,14,6067890,18전2080키즈오그린애플 100g*5입,덴탈케어,9,0.0,0.0
8387,2019-06-02,10085348,Box_트리오맑은술 550ml 20개입,18801046318932,발주가능,0,0,42,6068314,18트리오맑은술 550ml용기(친),주방세제,20,0.0,0.0
8388,2019-06-02,10085349,Box_트리오 곡물 누룩발효 550ML 20개입,18801046318994,발주가능,0,0,41,6068286,18트리오 곡물 누룩발효 550ML,주방세제,20,0.0,0.0
8389,2019-06-02,10085350,Box_트리오발효초 550ml 20개입,18801046318963,발주가능,0,0,42,6068319,18트리오발효초 550ml용기,주방세제,20,0.0,0.0
8390,2019-06-02,10086586,Box_스파크 산소표백2kg리필 6개입,18801046280529,발주가능,0,0,101,6068303,18스파크 산소표백2kg리필(주,세탁세제,6,0.0,0.0
8391,2019-06-02,10086587,Box_엄마의선택 과탄산1kg 8개입,18801046283285,발주가능,0,0,34,6075856,19엄마의선택과탄산소 1.0Kg지퍼백,세탁세제,8,0.0,0.0
8392,2019-06-02,10087215,Box_엄마의선택 구연산1kg 8개입,18801046287245,발주가능,0,0,22,6075858,19엄마의선택구연산 1.0Kg지퍼백,세탁세제,8,0.0,0.0
8393,2019-06-02,10087216,Box_울샴푸오리지널 1.8L 6개입,18801046879051,발주가능,0,10,242,6067116,18울샴푸오리지 1.8L (화),세탁세제,6,1.6666666666666667,145.2
8394,2019-06-02,10087217,Box_울샴푸오리지널 4160mL 용기 4개입,18801046878993,발주가능,0,18,215,6068101,18울샴푸오리지 4160mL 용기(화)-수정,세탁세제,4,4.5,47.77777777777778
8395,2019-06-02,10087218,Box_울샴푸오리지널 1L 12개입,18801046879037,발주가능,0,0,12,6067114,18울샴푸오리지 1L (화),세탁세제,12,0.0,0.0
8396,2019-06-02,10087294,Box_트리오누룩곡물 설거지 1.4L 10개입,18801046319946,발주가능,0,0,12,6068329,18트리오누룩곡물 1.4L,주방세제,10,0.0,0.0
8397,2019-06-02,10087295,Box_트리오맑은술설거지  1.4L 10개입,18801046319953,발주가능,0,0,28,6068325,18트리오맑은술 1.4L,주방세제,10,0.0,0.0
8398,2019-06-02,10087296,Box_트리오발효초설거지 1.4L 10개입,18801046319960,발주가능,0,0,32,6068326,18트리오발효초 1.4L,주방세제,10,0.0,0.0
8399,2019-06-02,10088404,Box_항균트리오 2kg 6개입,18801046979508,발주가능,0,3,105,6065424,17항균트리오 2kg(1종),주방세제,6,0.5,210.0
8400,2019-06-02,10088405,Box_항균트리오 3kg 4개입,18801046979522,발주가능,0,13,69,6065425,17항균트리오 3kg(1종),주방세제,4,3.25,21.23076923076923
8401,2019-06-02,10088406,Box_순샘BubbleOlive 350ml 15개입,18801046892913,발주가능,0,0,32,6057471,10순샘BubbleOlive 350ml용기,주방세제,15,0.0,0.0
8402,2019-06-02,10088407,Box_순샘베이킹피톤치드 1.2L 10개입,18801046303198,발주가능,0,0,128,6066607,17순샘베이킹피톤치드 1.2L리필 (친),주방세제,10,0.0,0.0
8403,2019-06-02,10088409,Box_순샘베이킹피톤치드 1.2L 12개입,18801046290528,발주가능,0,0,0,6071535,18순샘 리얼식초 2.1L 리필,주방세제,6,0.0,0.0
8404,2019-06-02,10088410,Box_트리오베이킹소다 1.2L 10개입,18801046250997,발주가능,0,0,40,6073408,18트리오베이킹소다 1.2L(위),주방세제,10,0.0,0.0
8405,2019-06-02,10088411,Box_투명한 생각 주방 500g 20개입,18801046295646,발주가능,0,0,42,6065721,17투명한 생각 주방 500g,주방세제,20,0.0,0.0
8406,2019-06-02,10088412,Box_트리오투명한 생각 1000 mL 9개입,18801046275563,발주가능,0,2,25,6064055,16트리오투명한 생각 1000 mL 파우치,주방세제,9,0.2222222222222222,112.5
8407,2019-06-02,10088413,Box_순샘구연산 자몽 1.2L 10개입,18801046303204,발주가능,0,20,139,6066613,17순샘구연산 자몽 1.2L 리필 (친),주방세제,10,2.0,69.5
8408,2019-06-02,10088414,Box_순샘제로 600ml 9개입,18801046248581,발주가능,0,0,34,6071542,18순샘제로 600ml,주방세제,9,0.0,0.0
8409,2019-06-02,10088617,Box_2080퓨어마운틴솔트 핑크120gx3 14개입,18801046311490,발주가능,0,0,13,6067364,18전2080퓨어마운틴솔트 핑크120gx3입,덴탈케어,14,0.0,0.0
8410,2019-06-02,10097271,Box_스파크 세탁조케어겸용 3.2kg 4개입,18801046292102,발주가능,0,4,97,6067064,18스파크 세탁조케어겸용 3.2kg,세탁세제,4,1.0,97.0
8411,2019-06-02,10097272,Box_울샴푸아웃도어 1L파우치 9개입,18801046878948,발주가능,0,6,49,6077404,19울샴푸아웃도 1L(리뉴얼),세탁세제,9,0.6666666666666666,73.5
8412,2019-06-02,10097273,Box_울샴푸 퍼플라일락1L 12개입,18801046879068,발주가능,0,0,19,6067136,18울샴푸 퍼플라일락1L (화),세탁세제,12,0.0,0.0
8413,2019-06-02,10097274,Box_울샴푸 손빨래세제380mL 12개입,18801046309046,발주가능,0,0,9,6068405,18울샴푸 손빨래세제380mL(주),세탁세제,12,0.0,0.0
8414,2019-06-02,10097275,Box_울샴푸아웃도어 800ml용기 9개입,18801046878931,발주가능,0,0,38,6077406,19울샴푸아웃도 800ml(리뉴얼),세탁세제,9,0.0,0.0
8415,2019-06-02,10097277,Box_스파크퍼펙트 실내항균 4.4kg 리필 4개입,18801046877927,발주가능,0,3,37,6067009,18 스파크퍼펙트 실내항균 4.4kg 리필,세탁세제,4,0.75,49.333333333333336
8416,2019-06-02,10097278,Box_스파크 산소표백3kg지퍼백 4개입,18801046287092,발주가능,0,1,105,6068308,18스파크 산소표백3kg지퍼백(주,세탁세제,4,0.25,420.0
8417,2019-06-02,10097279,Box_엄마의선택 베이킹1kg 8개입,18801046286231,발주가능,0,1,13,6075859,19엄마의선택베이킹소 1.0Kg지퍼백,세탁세제,8,0.125,104.0
8418,2019-06-02,10097280,Box_투명한생각 구연산 2kg 지퍼백 4개입,18801046299354,발주가능,0,0,17,6066968,17투명한생각 구연산 2kg 지퍼백(화,세탁세제,4,0.0,0.0
8419,2019-06-02,10097460,Box_순샘베이킹피톤치드 1.6L리필 9개입,18801046303754,발주가능,0,1,10,6066609,17순샘베이킹피톤치드 1.6L리필 (친),주방세제,9,0.1111111111111111,90.0
8420,2019-06-02,10097461,Box_순샘베이킹피톤치드 1.4L 9개입,18801046903008,발주가능,0,0,0,6066608,17순샘베이킹피톤치드 1.4L리필 (친),주방세제,9,0.0,0.0
8421,2019-06-02,10097462,Box_순샘구연산 자몽 500mL 용기 20개입,18801046303228,발주가능,0,0,41,6066612,17순샘구연산 자몽 500mL 용기 (친),주방세제,20,0.0,0.0
8422,2019-06-02,10097463,Box_순샘베이킹피톤치드 500mL 20개입,18801046303211,발주가능,0,0,18,6066606,17순샘베이킹피톤치드 500mL 용기 (친),주방세제,20,0.0,0.0
8423,2019-06-02,10097464,Box_순샘구연산 자몽 1.4L 9개입,18801046979140,발주가능,0,3,18,6066614,17순샘구연산 자몽 1.4L 리필 (친),주방세제,9,0.3333333333333333,54.0
8424,2019-06-02,10097465,Box_순샘구연산 자몽 1.6L 9개입,18801046303761,발주가능,0,0,28,6066615,17순샘구연산 자몽 1.6L 리필 (친),주방세제,9,0.0,0.0
8425,2019-06-02,10097609,Box_에어후레쉬 KBO차량용 기아 2ml 10개입,18801046314798,발주가능,0,0,31,5009042,18 에어후레쉬 KBO차량용 기아 2ml,ST,10,0.0,0.0
8426,2019-06-02,10097610,Box_에어후레쉬 KBO차량용 삼성 2ml 10개입,18801046314842,발주가능,0,0,32,5009047,18 에어후레쉬 KBO차량용 삼성 2ml,ST,10,0.0,0.0
8427,2019-06-02,10097611,Box_에어후레쉬 KBO차량용 SK 2ml 10개입,18801046314859,발주가능,0,0,32,5009048,18 에어후레쉬 KBO차량용 SK 2ml,ST,10,0.0,0.0
8428,2019-06-02,10097612,Box_에어후레쉬 KBO차량용 KT 2ml 10개입,18801046314804,발주가능,0,0,32,5009043,18 에어후레쉬KBO차량용 KT 2ml,ST,10,0.0,0.0
8429,2019-06-02,10097613,Box_에어후레쉬 KBO차량용 두산 2ml 10개입,18801046314774,발주가능,0,0,31,5009040,18 에어후레쉬 KBO차량용 두산 2ml,ST,10,0.0,0.0
8430,2019-06-02,10097614,Box_에어후레쉬 KBO차량용 NC 2ml 10개입,18801046314811,발주가능,0,0,32,5009044,18 에어후레쉬 KBO차량용 NC 2ml,ST,10,0.0,0.0
8431,2019-06-02,10097615,Box_에어후레쉬 KBO차량용 한화 2ml 10개입,18801046314781,발주가능,0,0,31,5009041,18 에어후레쉬 KBO차량용 한화 2ml,ST,10,0.0,0.0
8432,2019-06-02,10097616,Box_에어후레쉬 KBO차량용 넥센 2ml 10개입,18801046314828,발주가능,0,0,32,5009045,18 에어후레쉬 KBO차량용 넥센 2ml,ST,10,0.0,0.0
8433,2019-06-02,10097617,Box_프리미엄아로마 모던엘레강스 400ml 10개입,18801046314224,발주가능,0,0,32,5009030,18프리미엄아로마 모던엘레강스400ml,ST,10,0.0,0.0
8434,2019-06-02,10097618,Box_에어후레쉬옷장용리프레쉬 허브32g 7개입,18801046247805,발주가능,0,0,19,5009017,18에어후레쉬옷장용남자냄새용32g,ST,7,0.0,0.0
8435,2019-06-02,10098012,Box_ 2080진지발리스K 골드진생140gx6 8개입,18801046299316,발주가능,0,0,7,6067848,18전2080진지발리스K 골드진생140gx6입(인),덴탈케어,8,0.0,0.0
8436,2019-06-02,10098032,Pack_더마&모어트세라 200ml모이스춰 두피팩 6개입,18801046299774,발주가능,0,0,2,6068175,18더마&모어트 세라모이스춰 두피팩200ml N,헤어케어,8,0.0,0.0
8437,2019-06-02,10098033,Pack_KS 볼륨 클리닉 스타일 에센스 150ml 6개입,18801046277055,발주가능,0,0,43,5009457,19KS고기능에센스 150ml볼륨클리닉책,헤어케어,6,0.0,0.0
8438,2019-06-02,10099129,Box_리큐Z얼룩지우개 200ml 10개입,18801046308575,발주가능,0,0,36,6069522,18리큐Z얼룩 지우개 200ml(화)new,세탁세제,10,0.0,0.0
8439,2019-06-02,10099130,Box_리큐제트(Z) 1.8L센서티브 일반 6개입,18801046318239,발주가능,0,0,100,6068157,18리큐제트(Z) 1.8L센서티브(일반)화,세탁세제,6,0.0,0.0
8440,2019-06-02,10099131,Box_리큐 제트 용기 2.7L 드럼 4개입,18801046291242,발주가능,0,0,97,6071514,18리큐제트(Z) 4입2.7L(드)오리지널,세탁세제,4,0.0,0.0
